POST_C;PLANT_C;INDUS_TYPE;CAI;LPC;CGL_C;YEAR_MONTH;PROD_QT;CREATION_DT;UPDATE_DT;MATERIAL_C
KM2;CNO;MC;784594;D;K784594D001;202206;3678;04/06/2022 22:35;30/07/2022 22:49;ML_C
KM;BKR;MC;660590;A;K660590A015;202206;4124;04/06/2022 22:35;30/07/2022 22:49;ML_E
KM2;CNO;MC;661841;C;K661841C003;202206;683;04/06/2022 22:35;30/07/2022 22:49;ML_C
KM;TC2;MC;790952;A;K790952A029;202206;4570;04/06/2022 22:35;30/07/2022 22:49;ML_E
KM2;VLD;MC;733156;D;K733156D002;202206;1556;04/06/2022 22:35;30/07/2022 22:49;ML_C
KM;OLS;MC;414966;L;K414966L025;202206;3692;04/06/2022 22:35;30/07/2022 22:49;ML_C
KM2;VIT;MC;637;A;K000637A014;202206;4853;04/06/2022 22:35;30/07/2022 22:49;ML_D
KM2;BKR;MC;213026;A;K213026A062;202206;2519;04/06/2022 22:35;30/07/2022 22:49;ML_D
KM;NYH;MC;213127;A;K213127A012;202205;117;04/06/2022 22:35;25/06/2022 22:36;ML_E
KM;VIT;MC;396776;A;K396776A022;202206;4899;04/06/2022 22:35;30/07/2022 22:49;ML_E
KM;OLS;MC;741479;L;K741479L018;202205;8109;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM;OLS;MC;741479;L;K741479L017;202205;0;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM2;CNO;MC;659249;D;K659249D004;202205;7379;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM;VLD;MC;631659;A;K631659A020;202205;73;07/05/2022 22:26;25/06/2022 22:36;ML_E
KM2;CNO;MC;673535;D;K673535D002;202205;2657;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM2;CNO;MC;647102;D;K647102D003;202205;6741;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM2;BKR;MC;647102;C;K647102C002;202205;797;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM;SY2;MC;705352;H;K705352H002;202205;7532;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM;VIT;MC;706051;A;K706051A007;202205;5379;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM2;CNO;MC;643544;C;K643544C006;202205;0;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM2;CNO;MC;643544;C;K643544C002;202205;0;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM;VLD;MC;644825;A;K644825A025;202205;1309;07/05/2022 22:26;25/06/2022 22:36;ML_D
KM;OLS;MC;698302;L;K698302L013;202205;3959;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM2;VIT;MC;839136;A;K839136A014;202206;6928;04/06/2022 22:35;30/07/2022 22:49;ML_D
KM;OLS;MC;101938;P;K101938P008;202206;0;04/06/2022 22:35;30/07/2022 22:49;ML_D
KM2;VIT;MC;152122;A;K152122A017;202206;6299;04/06/2022 22:35;30/07/2022 22:49;ML_D
KM;VIT;MC;197487;A;K197487A018;202206;360;04/06/2022 22:35;30/07/2022 22:49;ML_E
KM;OLS;;494228;M;K494228M007;202206;6651;04/06/2022 22:35;30/07/2022 22:49;ML_C
KM;VLD;MC;350133;A;K350133A033;202206;4236;04/06/2022 22:35;30/07/2022 22:49;ML_E
KM2;BKR;MC;329055;A;K329055A012;202206;5619;04/06/2022 22:35;30/07/2022 22:49;ML_D
KM;VIT;MI;173502;A;R173502A007;202206;0;04/06/2022 22:35;30/07/2022 22:49;ML_E
KM;VLD;MC;635100;A;K635100A044;202206;5326;04/06/2022 22:35;30/07/2022 22:49;ML_E
KM2;CNO;MC;681238;D;K681238D001;202206;0;04/06/2022 22:35;30/07/2022 22:49;ML_C
KM2;CNO;MC;681238;D;K681238D002;202206;2693;04/06/2022 22:35;30/07/2022 22:49;ML_C
KM;OLS;MC;429093;D;K429093D004;202206;32;04/06/2022 22:35;30/07/2022 22:49;ML_C
KM;OLS;MC;429093;D;K429093D006;202206;36;04/06/2022 22:35;30/07/2022 22:49;ML_C
KM;VLD;MC;408567;A;K408567A034;202206;964;04/06/2022 22:35;30/07/2022 22:49;ML_D
KM2;CNO;MC;317910;D;K317910D002;202206;4443;04/06/2022 22:35;30/07/2022 22:49;ML_C
KM;CNO;MC;348563;B;K348563B015;202206;0;04/06/2022 22:35;30/07/2022 22:49;ML_E
KM2;VIT;MC;862539;A;K862539A011;202206;1937;04/06/2022 22:35;30/07/2022 22:49;ML_D
KM;CHO;MC;99724;E;K099724E004;202206;0;04/06/2022 22:35;30/07/2022 22:49;ML_D
KM2;CNO;MC;620611;D;K620611D004;202206;1472;04/06/2022 22:35;30/07/2022 22:49;ML_C
KM2;VIT;MC;126306;C;K126306C006;202206;0;04/06/2022 22:35;30/07/2022 22:49;ML_C
KM2;CNO;MC;126306;D;K126306D003;202206;406;04/06/2022 22:35;30/07/2022 22:49;ML_C
KM2;BKR;MC;126306;M;K126306M002;202206;2053;04/06/2022 22:35;30/07/2022 22:49;ML_C
KM2;CNO;MC;126684;B;K126684B003;202206;0;04/06/2022 22:35;30/07/2022 22:49;ML_C
KM2;CNO;MC;86442;A;K086442A057;202206;8472;04/06/2022 22:35;30/07/2022 22:49;ML_D
KM2;VIT;MC;86442;G;K086442G005;202206;6213;04/06/2022 22:35;30/07/2022 22:49;ML_D
KM2;OLS;MC;242899;B;K242899B001;202206;6096;04/06/2022 22:35;30/07/2022 22:49;ML_D
KM;CNO;MC;773482;A;K773482A014;202206;2112;04/06/2022 22:35;30/07/2022 22:49;ML_C
KM2;VIT;MC;444057;C;K444057C003;202205;0;04/06/2022 22:35;25/06/2022 22:36;ML_C
KM2;CNO;MC;444057;D;K444057D010;202206;15591;04/06/2022 22:35;30/07/2022 22:49;ML_C
KM2;CNO;MC;444057;D;K444057D011;202206;25354;04/06/2022 22:35;30/07/2022 22:49;ML_C
KM2;VIT;MC;444057;N;K444057N003;202206;25605;04/06/2022 22:35;30/07/2022 22:49;ML_C
KM2;VIT;MC;444057;T;K444057T001;202206;0;04/06/2022 22:35;30/07/2022 22:49;ML_C
KM2;OLS;MC;444057;T;K444057T005;202206;0;04/06/2022 22:35;30/07/2022 22:49;ML_C
KM2;CNO;MC;969447;D;K969447D001;202206;3630;04/06/2022 22:35;30/07/2022 22:49;ML_C
KM;TC2;MC;970090;B;K970090B007;202206;2278;04/06/2022 22:35;30/07/2022 22:49;ML_E
KM;OLS;MC;608209;M;K608209M013;202205;2148;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM;OLS;MC;608209;M;K608209M011;202205;0;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM;VIT;MC;536042;B;K536042B006;202205;909;07/05/2022 22:26;25/06/2022 22:36;ML_E
KM;BKR;MC;536378;A;K536378A002;202205;196;07/05/2022 22:26;25/06/2022 22:36;ML_D
KM2;VIT;MC;536903;D;K536903D003;202205;10717;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM2;VIT;MC;566558;A;K566558A004;202205;2475;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM2;CNO;MC;567574;D;K567574D003;202205;9025;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM;SY2;MC;544440;G;K544440G002;202205;1426;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM;UFR;MC;610028;A;K610028A030;202205;1912;07/05/2022 22:26;25/06/2022 22:36;ML_E
KM;CNO;EL;592495;A;E429438D001;202205;0;07/05/2022 22:26;25/06/2022 22:36;ML_E
KM2;CNO;MC;629881;D;K629881D001;202205;0;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM2;BKR;MC;508642;D;K508642D007;202205;8078;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM2;VIT;MC;508642;D;K508642D005;202205;8042;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM;VLD;MC;613737;B;K613737B010;202205;138;07/05/2022 22:26;25/06/2022 22:36;ML_D
KM2;CNO;MC;238717;D;K238717D004;202206;4259;04/06/2022 22:35;30/07/2022 22:49;ML_C
KM;VIT;MC;258528;A;K258528A012;202206;8118;04/06/2022 22:35;30/07/2022 22:49;ML_D
KM;NYH;MC;166374;A;K166374A014;202206;1088;04/06/2022 22:35;30/07/2022 22:49;ML_E
KM;TC2;MC;529885;A;K529885A012;202206;0;04/06/2022 22:35;30/07/2022 22:49;ML_E
KM2;VIT;MC;39094;D;K039094D002;202205;0;04/06/2022 22:35;25/06/2022 22:36;ML_C
KM2;BKR;MC;39094;D;K039094D003;202206;3321;04/06/2022 22:35;30/07/2022 22:49;ML_C
KM2;VIT;MC;39094;D;K039094D004;202206;78;04/06/2022 22:35;30/07/2022 22:49;ML_C
KM2;VIT;MC;905459;D;K905459D001;202206;0;04/06/2022 22:35;30/07/2022 22:49;ML_C
KM2;BKR;MC;643544;C;K643544C005;202206;6199;04/06/2022 22:35;30/07/2022 22:49;ML_C
KM2;BKR;MC;643544;C;K643544C005;202205;314;04/06/2022 22:35;25/06/2022 22:36;ML_C
KM2;CNO;MC;643544;D;K643544D003;202206;6105;04/06/2022 22:35;30/07/2022 22:49;ML_C
KM;CNO;MC;203172;A;K203172A024;202206;0;04/06/2022 22:35;30/07/2022 22:49;ML_D
KM;VLD;MC;702367;S;K702367S008;202206;30;04/06/2022 22:35;30/07/2022 22:49;ML_C
KM;VIT;MC;702386;A;K702386A017;202206;0;04/06/2022 22:35;30/07/2022 22:49;ML_E
KM2;CNO;MC;647102;D;K647102D003;202206;5741;04/06/2022 22:35;30/07/2022 22:49;ML_C
KM2;OLS;MC;823217;B;K823217B001;202206;267;04/06/2022 22:35;30/07/2022 22:49;ML_C
KM;SWT;;120898;H;K120898H001;202206;1921;04/06/2022 22:35;30/07/2022 22:49;ML_C
KM2;CNO;MC;479146;A;K479146A011;202206;7487;04/06/2022 22:35;30/07/2022 22:49;ML_D
KM;OLS;MC;982042;L;K982042L016;202206;3286;04/06/2022 22:35;30/07/2022 22:49;ML_C
KM2;OLS;MC;975294;B;K975294B002;202206;1029;04/06/2022 22:35;30/07/2022 22:49;ML_D
KM2;VIT;MC;198315;C;K198315C001;202205;0;04/06/2022 22:35;25/06/2022 22:36;ML_C
KM2;VIT;MC;198315;C;K198315C002;202205;0;04/06/2022 22:35;25/06/2022 22:36;ML_C
KM2;CNO;MC;198315;D;K198315D003;202206;1515;04/06/2022 22:35;30/07/2022 22:49;ML_C
KM2;CNO;MC;199208;A;K199208A017;202206;8416;04/06/2022 22:35;30/07/2022 22:49;ML_D
KM;UFR;MC;765789;A;K765789A024;202206;2011;04/06/2022 22:35;30/07/2022 22:49;ML_E
KM;UFR;MC;217132;A;K217132A022;202206;0;04/06/2022 22:35;30/07/2022 22:49;ML_E
KM;SWT;;401562;H;K401562H001;202206;1;04/06/2022 22:35;30/07/2022 22:49;ML_C
KM2;CNO;MC;739005;C;K739005C002;202206;765;04/06/2022 22:35;30/07/2022 22:49;ML_C
KM;UFR;MC;610028;A;K610028A030;202206;2142;04/06/2022 22:35;30/07/2022 22:49;ML_E
KM;OLS;MC;956602;L;K956602L026;202206;0;04/06/2022 22:35;30/07/2022 22:49;ML_C
KM;OLS;MC;956602;L;K956602L028;202205;648;04/06/2022 22:35;25/06/2022 22:36;ML_C
KM;OLS;MC;956602;L;K956602L028;202206;4448;04/06/2022 22:35;30/07/2022 22:49;ML_C
KM;OLS;MC;956602;L;K956602L029;202206;22469;04/06/2022 22:35;30/07/2022 22:49;ML_C
KM;VIT;MC;517323;A;K517323A026;202205;0;04/06/2022 22:35;25/06/2022 22:36;ML_E
KM;VIT;MC;517323;A;K517323A029;202205;0;04/06/2022 22:35;25/06/2022 22:36;ML_E
KM;VIT;MC;517323;A;K517323A034;202206;2861;04/06/2022 22:35;30/07/2022 22:49;ML_E
KM;VIT;MC;517323;A;K517323A035;202206;9654;04/06/2022 22:35;30/07/2022 22:49;ML_E
KM2;CNO;MC;584323;D;K584323D003;202205;1552;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM2;CNO;MC;620611;D;K620611D004;202205;6313;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM2;VIT;MC;620611;C;K620611C005;202205;738;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM2;VIT;MC;987137;D;K987137D005;202205;3320;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM;OLS;MC;982042;L;K982042L016;202205;3458;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM;OLS;MC;982358;M;K982358M006;202205;2968;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM;NYH;EL;994003;A;E600410D001;202205;0;07/05/2022 22:26;25/06/2022 22:36;ML_E
KM;NYH;EL;994003;A;E600410C001;202205;0;07/05/2022 22:26;25/06/2022 22:36;ML_E
KM;NYH;EL;994003;A;E600410A002;202205;0;07/05/2022 22:26;25/06/2022 22:36;ML_E
KM2;CNO;MC;971488;T;K971488T009;202205;0;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM2;VIT;MC;971488;N;K971488N001;202205;1668;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM2;OLS;MC;971488;D;K971488D004;202205;262;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM;OLS;MC;956602;L;K956602L029;202205;42169;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM;OLS;MC;956602;L;K956602L026;202205;0;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM;CNO;MC;956602;A;K956602A022;202205;7179;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM;CNO;MC;956602;A;K956602A021;202205;0;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM2;OLS;MC;444057;T;K444057T010;202205;6130;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM2;CNO;MC;444057;T;K444057T009;202205;0;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM2;CNO;MC;444057;T;K444057T007;202205;0;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM2;OLS;MC;444057;T;K444057T005;202205;7756;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM2;VIT;MC;444057;T;K444057T001;202205;0;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM2;VIT;MC;444057;N;K444057N003;202205;50273;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM2;VIT;MC;444057;N;K444057N001;202205;11579;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM2;CNO;MC;444057;D;K444057D009;202205;54;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM2;CNO;MC;444057;D;K444057D008;202205;8329;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM2;OLS;MC;444057;D;K444057D006;202205;518;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM2;VIT;MI;905459;A;R905459A005;202204;144;07/05/2022 22:26;28/05/2022 22:30;ML_C
KM2;BKR;MI;67218;C;R067218C003;202205;100;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM;CNO;EL;867238;A;E429438EA01;202205;49;07/05/2022 22:26;25/06/2022 22:36;ML_E
KM;NYH;MC;756996;A;K756996A029;202205;2029;07/05/2022 22:26;25/06/2022 22:36;ML_E
KM;CNO;MC;14878;S;K014878S010;202205;3598;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM2;CNO;MI;739005;N;R739005N001;202205;24;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM;CNO;MC;524829;A;K524829A009;202205;3161;07/05/2022 22:26;25/06/2022 22:36;ML_D
KM2;BKR;MI;782557;C;R782557C001;202205;22;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM;OLS;EL;195506;A;E600351D001;202205;5;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM2;CNO;MC;242899;A;K242899A012;202205;642;07/05/2022 22:26;25/06/2022 22:36;ML_D
KM;UFR;EL;463876;E;E600352D004;202205;35;07/05/2022 22:26;25/06/2022 22:36;ML_A
KM2;CNO;MC;643544;D;K643544D001;202205;0;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM2;VIT;MI;905459;A;R905459A006;202205;96;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM2;BKR;MI;67218;C;R067218C002;202205;21;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM;VIT;MC;920542;A;K920542A019;202205;1467;07/05/2022 22:26;25/06/2022 22:36;ML_E
KM;VLD;MC;635100;A;K635100A044;202204;169;07/05/2022 22:26;28/05/2022 22:30;ML_E
KM2;CNO;MC;629881;D;K629881D003;202206;499;04/06/2022 22:35;30/07/2022 22:49;ML_C
KM;VIT;MC;421991;A;K421991A020;202206;6256;04/06/2022 22:35;30/07/2022 22:49;ML_C
KM;VIT;MC;422336;A;K422336A023;202206;6178;04/06/2022 22:35;30/07/2022 22:49;ML_C
KM2;BKR;MC;345344;C;K345344C009;202206;7618;04/06/2022 22:35;30/07/2022 22:49;ML_C
KM2;VIT;MC;345344;D;K345344D001;202206;0;04/06/2022 22:35;30/07/2022 22:49;ML_C
KM2;VIT;MC;345344;D;K345344D002;202206;0;04/06/2022 22:35;30/07/2022 22:49;ML_C
KM;TC2;MC;771936;A;K771936A006;202206;508;04/06/2022 22:35;30/07/2022 22:49;ML_D
KM2;CNO;MC;282216;D;K282216D007;202206;4334;04/06/2022 22:35;30/07/2022 22:49;ML_C
KM;VIT;MC;814911;A;K814911A018;202206;4860;04/06/2022 22:35;30/07/2022 22:49;ML_E
KM;BKR;MC;74440;S;K074440S001;202206;231;04/06/2022 22:35;30/07/2022 22:49;ML_C
KM;OLS;MC;254413;F;K254413F001;202206;0;04/06/2022 22:35;30/07/2022 22:49;ML_D
KM;OLS;MC;254413;P;K254413P022;202206;0;04/06/2022 22:35;30/07/2022 22:49;ML_D
KM;OLS;MC;254413;P;K254413P023;202206;0;04/06/2022 22:35;30/07/2022 22:49;ML_D
KM2;CNO;MC;444057;D;K444057D005;202205;0;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM2;OLS;MI;444057;D;R444057D003;202205;0;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM2;BKR;MC;961056;D;K961056D003;202205;2768;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM2;VIT;MC;961539;D;K961539D003;202205;9838;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM2;VIT;MC;905459;A;K905459A001;202205;3144;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM2;BKR;MC;923382;D;K923382D002;202205;7442;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM2;CNO;MC;784594;D;K784594D001;202205;8729;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM;UFR;MC;841313;A;K841313A022;202205;2051;07/05/2022 22:26;25/06/2022 22:36;ML_E
KM2;VLD;MC;780235;D;K780235D002;202205;3919;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM;UFR;MC;765789;A;K765789A024;202205;2324;07/05/2022 22:26;25/06/2022 22:36;ML_E
KM;CNO;MC;830839;R;K830839R001;202205;2925;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM2;BKR;MC;159140;D;K159140D004;202205;2297;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM2;BKR;MI;458724;C;R458724C004;202205;51;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM;VIT;EL;189704;A;E600541D001;202205;30;07/05/2022 22:26;25/06/2022 22:36;ML_E
KM2;VIT;MC;971488;N;K971488N002;202205;6214;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM2;VIT;MC;791363;D;K791363D004;202205;1065;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM2;BKR;MI;458724;C;R458724C005;202205;11;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM;BKR;MC;722340;B;K722340B003;202205;5991;07/05/2022 22:26;25/06/2022 22:36;ML_E
KM2;CNO;MC;494976;A;K494976A063;202205;24266;07/05/2022 22:26;25/06/2022 22:36;ML_D
KM2;CNO;MC;151177;A;K151177A011;202205;208;07/05/2022 22:26;25/06/2022 22:36;ML_D
KM2;CNO;MC;189068;A;K189068A041;202205;6525;07/05/2022 22:26;25/06/2022 22:36;ML_D
KM;UFR;EL;463876;E;E600352B001;202205;35;07/05/2022 22:26;25/06/2022 22:36;ML_A
KM;NYH;EL;185991;A;E600411B001;202205;7;07/05/2022 22:26;25/06/2022 22:36;ML_E
KM;VLD;MC;309048;A;K309048A018;202205;1319;07/05/2022 22:26;25/06/2022 22:36;ML_D
KM2;VIT;MC;729565;D;K729565D007;202205;2577;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM;UFR;EL;463876;E;E600352C001;202205;32;07/05/2022 22:26;25/06/2022 22:36;ML_A
KM;VIT;EL;189704;A;E600541B001;202205;29;07/05/2022 22:26;25/06/2022 22:36;ML_E
KM2;CNO;EL;681238;N;E600459A001;202205;25;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM2;VIT;MC;15302;D;K015302D002;202205;209;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM2;CNO;MC;756589;D;K756589D002;202205;937;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM2;CNO;MC;643544;D;K643544D001;202204;49;07/05/2022 22:26;28/05/2022 22:30;ML_C
KM2;VIT;MI;905459;A;R905459A006;202204;56;07/05/2022 22:26;28/05/2022 22:30;ML_C
KM;VIT;MI;297723;A;R297723A010;202205;44;07/05/2022 22:26;25/06/2022 22:36;ML_E
KM2;VLD;MC;58388;A;K058388A005;202205;15;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM2;BKR;MC;493190;D;K493190D004;202205;478;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM;SY2;MC;997192;G;K997192G005;202205;5301;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM2;CNO;MC;681238;D;K681238D001;202205;5514;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM;TC2;MC;424578;A;K424578A022;202205;2552;07/05/2022 22:26;25/06/2022 22:36;ML_D
KM2;CNO;MI;282553;D;R282553D002;202204;34;30/04/2022 22:18;28/05/2022 22:30;ML_C
KM2;CNO;MC;238717;D;K238717D004;202204;232;30/04/2022 22:18;28/05/2022 22:30;ML_C
KM;CNO;EL;494554;A;E429386S001;202204;18;30/04/2022 22:18;28/05/2022 22:30;ML_A
KM;SY2;EL;283482;X;E600544A002;202204;14;30/04/2022 22:18;28/05/2022 22:30;ML_C
KM2;OLS;MC;94979;A;K094979A003;202204;100;30/04/2022 22:18;28/05/2022 22:30;ML_C
KM;OLS;MI;452985;N;R452985N002;202204;11;30/04/2022 22:18;28/05/2022 22:30;ML_C
KM;CNO;MC;773482;A;K773482A014;202205;11701;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM;CNO;MC;898654;R;K898654R001;202205;0;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM;CNO;MC;894656;T;K894656T018;202205;6171;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM2;CNO;MC;739005;C;K739005C002;202205;537;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM;BKR;MC;865380;A;K865380A003;202205;1317;07/05/2022 22:26;25/06/2022 22:36;ML_A
KM2;BKR;MC;812604;C;K812604C001;202205;44;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM;OLS;MC;879519;D;K879519D004;202205;1057;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM;TC2;MC;771936;A;K771936A004;202205;150;07/05/2022 22:26;25/06/2022 22:36;ML_D
KM2;VLD;MC;777556;D;K777556D005;202205;7230;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM;CNO;MC;778333;A;K778333A016;202205;5129;07/05/2022 22:26;25/06/2022 22:36;ML_D
KM2;VLD;MC;533762;D;K533762D002;202204;812;09/04/2022 22:12;28/05/2022 22:30;ML_C
KM;NYH;MC;897931;A;K897931A001;202204;10;09/04/2022 22:08;28/05/2022 22:30;ML_E
KM2;VIT;MI;310226;A;R310226A003;202204;81;09/04/2022 22:12;28/05/2022 22:30;ML_C
KM2;CNO;EL;263925;X;E600108C002;202204;64;09/04/2022 22:21;28/05/2022 22:30;ML_C
KM2;VLD;MC;680273;A;K680273A085;202204;0;09/04/2022 22:21;28/05/2022 22:30;ML_D
KM;UFR;MC;463876;D;K463876D005;202204;0;09/04/2022 22:21;28/05/2022 22:30;ML_B
KM;CNO;MC;203172;A;K203172A023;202205;3238;07/05/2022 22:26;25/06/2022 22:36;ML_D
KM;NYH;EL;185991;A;E600411A001;202205;8;07/05/2022 22:26;25/06/2022 22:36;ML_E
KM;BKR;MI;275533;A;R275533A001;202205;6;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM;CNO;MC;839628;A;K839628A005;202205;383;07/05/2022 22:26;25/06/2022 22:36;ML_D
KM;TC2;MC;380432;D;K380432D021;202205;3965;07/05/2022 22:26;25/06/2022 22:36;ML_D
KM;VIT;MI;173502;A;R173502A005;202205;6;07/05/2022 22:26;25/06/2022 22:36;ML_E
KM;NYH;EL;472792;A;E600344D003;202205;52;07/05/2022 22:26;25/06/2022 22:36;ML_E
KM2;CNO;MC;162582;D;K162582D003;202205;1052;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM2;CNO;MI;257168;A;R257168A001;202205;0;07/05/2022 22:26;25/06/2022 22:36;ML_D
KM;CNO;MC;747952;A;K747952A017;202205;24;07/05/2022 22:26;25/06/2022 22:36;ML_D
KM;NYH;MI;896841;A;R896841A002;202205;251;07/05/2022 22:26;25/06/2022 22:36;ML_E
KM;PPD;MC;162670;B;K162670B001;202205;2330;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM;VIT;EL;300523;A;E490945E001;202205;14;07/05/2022 22:26;25/06/2022 22:36;ML_D
KM;VIT;EL;300523;A;E490945F001;202205;11;07/05/2022 22:26;25/06/2022 22:36;ML_D
KM2;CNO;MI;257168;A;R257168A001;202204;16;07/05/2022 22:26;28/05/2022 22:30;ML_D
KM;VIT;MC;39346;S;K039346S030;202205;6100;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM;OLS;MC;429093;D;K429093D004;202205;9189;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM2;BKR;MC;659970;C;K659970C001;202205;976;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM2;CNO;MC;643544;D;K643544D002;202205;12571;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM;SY2;MC;589212;J;K589212J003;202205;571;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM2;VIT;MC;444057;T;K444057T004;202205;0;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM2;CNO;MC;444057;D;K444057D007;202205;0;07/05/2022 22:26;25/06/2022 22:36;ML_C
KM2;VIT;MC;903161;A;K903161A006;202205;3142;07/05/2022 22:26;25/06/2022 22:36;ML_D
KM;NYH;MI;821574;A;R821574A007;202205;102;07/05/2022 22:26;25/06/2022 22:36;ML_D
KM2;BKR;MC;134194;D;K134194D003;202204;9;30/04/2022 22:18;28/05/2022 22:30;ML_C
KM;TC2;MC;320613;C;K320613C009;202204;715;30/04/2022 22:18;28/05/2022 22:30;ML_D
KM;CHO;MC;42087;A;K042087A028;202204;579;30/04/2022 22:18;28/05/2022 22:30;ML_D
KM2;OLS;MC;444057;T;K444057T010;202204;1645;30/04/2022 22:18;28/05/2022 22:30;ML_C
KM;OLS;MC;414966;L;K414966L025;202204;1439;30/04/2022 22:18;28/05/2022 22:30;ML_C
KM;NYH;MI;896841;A;R896841A001;202204;11;30/04/2022 22:18;28/05/2022 22:30;ML_E
KM;OLS;MC;873342;M;K873342M009;202204;1210;30/04/2022 22:18;28/05/2022 22:30;ML_C
KM2;VLD;MC;885347;D;K885347D003;202204;692;30/04/2022 22:18;28/05/2022 22:30;ML_C
KM;OLS;MC;101938;P;K101938P008;202204;200;30/04/2022 22:18;28/05/2022 22:30;ML_D
